,start,end,nsnps,nsamplecov,tree
1660,33200000,33300000,57.0,36.0,"(reference:0.00521298,(CH:0.00865372,(HE:1e-06,NI:1e-06)100:0.0104957)100:0.00977057,(AR:0.00164415,((EN:0.00161915,(DU:1e-06,DO:1e-06)100:0.00190515)100:1e-06,((BJSB3:1e-06,BJSL25:0.000363749)100:0.000312496,((TXGR3:0.00117888,((MXED8:0.000771441,MXGT4:1e-06)100:1e-06,((TXMD3:1e-06,FLMO62:1e-06)100:0.00251684,(FLAB109:0.000842812,BJVL19:0.000696544)100:1.44919e-05)100:7.78841e-06)100:0.000716277)100:0.000723603,(((SCCU3:1e-06,HNDA09:1.61723e-06)100:0.000833466,((MXSA3017:1e-06,BZBB1:1e-06)100:0.00142835,(CUCA4:1e-06,CRL0030:1e-06)100:1e-06)100:0.00264085)100:1.09943e-06,(CUVN10:1e-06,(CRL0001:1e-06,((CUSV6:1e-06,(TXWV2:1e-06,(FLBA140:1e-06,LALC2:1e-06)100:1.00188e-06)100:7.32601e-06)100:0.00067959,(FLSF33:0.00175899,(FLSF47:1e-06,(FLSF54:0.00172958,(FLWO6:1e-06,(FLCK18:1e-06,(FLSA185:1e-06,FLCK216:0.000987584)100:1e-06)100:1e-06)100:0.000324452)100:1e-06)100:0.00050935)100:1e-06)100:0.00140977)100:1e-06)100:1e-06)100:1e-06)100:0.000935526)100:0.0116817)100:0.00110399)100:0.00345747);"
1661,33220000,33320000,28.0,35.0,"(reference:1e-06,(CH:0.0137136,(NI:1e-06,HE:1e-06)100:1e-06)100:0.0157875,(AR:0.00284024,(EN:0.00283715,((DU:1e-06,DO:0.00189883)100:1e-06,((MXGT4:1e-06,MXED8:0.00139884)100:1e-06,(BJSL25:1e-06,((FLBA140:1e-06,LALC2:1e-06)100:0.00128696,(FLSF47:1e-06,(FLCK18:1e-06,(FLCK216:0.00190115,(BJSB3:1e-06,(CUSV6:1e-06,(FLSF33:0.00416994,(FLAB109:1e-06,(FLWO6:1e-06,(HNDA09:1e-06,(TXGR3:1e-06,(FLSA185:1e-06,(SCCU3:1e-06,(BJVL19:0.00114356,(CRL0001:1e-06,(CUVN10:1e-06,((CRL0030:1e-06,(BZBB1:1e-06,MXSA3017:1e-06)100:0.00379101)100:1e-06,(FLSF54:1e-06,(TXMD3:1e-06,(CUCA4:1e-06,FLMO62:0.00191331)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00377927)100:1e-06)100:1e-06)100:1e-06)100:3.2755e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00020559)100:1e-06)100:1e-06)100:0.00938419)100:1e-06)100:0.00310693)100:0.0105345);"
1662,33240000,33340000,28.0,35.0,"(EN:1e-06,reference:2.55597e-05,(DU:1e-06,(DO:0.00289751,((HE:1e-06,(CH:0.0111722,NI:1e-06)100:1e-06)100:0.0156619,(AR:0.00413114,(TXGR3:0.0226371,((CRL0001:1e-06,(CUVN10:1e-06,((FLSF54:1e-06,(TXMD3:1e-06,FLMO62:0.00335032)100:1e-06)100:1e-06,(CUCA4:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,BZBB1:1e-06)100:0.00456239)100:1e-06)100:1e-06)100:0.00405151)100:1e-06)100:1e-06,(FLBA140:1e-06,((BJSL25:1e-06,(MXED8:0.00419384,MXGT4:1e-06)100:1e-06)100:1e-06,((FLAB109:1e-06,FLCK216:1e-06)100:0.00377063,(BJSB3:1e-06,(SCCU3:1e-06,(FLSF47:1e-06,(HNDA09:1e-06,(FLWO6:1e-06,(FLSF33:0.00693583,(LALC2:1e-06,(CUSV6:1e-06,(FLSA185:1e-06,(BJVL19:0.00122184,FLCK18:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00136467)100:0.0106587)100:0.00295456)100:0.00773118)100:0.00721886)100:0.000382961)100:0.00115174);"
1663,33260000,33360000,33.0,35.0,"(DU:1e-06,reference:0.000824483,(DO:0.0028734,((HE:1e-06,(NI:1e-06,CH:0.0109833)100:1e-06)100:0.0152022,((EN:0.00292392,AR:1e-06)100:0.00451946,(TXGR3:0.00760297,((CUVN10:1e-06,(CRL0001:1e-06,((FLSF54:1e-06,(TXMD3:1e-06,FLMO62:0.00233053)100:1e-06)100:1e-06,(CUCA4:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,BZBB1:1e-06)100:0.00325775)100:1e-06)100:1e-06)100:0.00161283)100:1e-06)100:0.00154869,(FLBA140:1e-06,((BJSL25:1e-06,(MXED8:0.00368855,MXGT4:1e-06)100:1e-06)100:1e-06,((FLCK216:1e-06,FLAB109:1e-06)100:0.00282494,(BJSB3:1e-06,(FLSF47:1e-06,(FLSA185:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,(SCCU3:1e-06,(LALC2:1e-06,(FLWO6:1e-06,(FLSF33:0.004365,(FLCK18:1e-06,BJVL19:0.000990458)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00117536)100:0.00539403)100:0.00566086)100:0.00521967)100:0.00590074)100:0.000158724);"
1664,33280000,33380000,46.0,35.0,"(DO:0.00191033,reference:0.00132042,((HE:0.00293622,(NI:1e-06,CH:0.0129823)100:0.00212307)100:0.0123973,((EN:0.00392194,(DU:1e-06,AR:1e-06)100:1e-06)100:0.0044571,((FLCK216:1e-06,FLSA185:0.000171907)100:0.00576416,((FLCK18:1e-06,SCCU3:1e-06)100:1e-06,(HNDA09:1e-06,(LALC2:1e-06,(FLWO6:1e-06,(FLSF47:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,((TXGR3:1e-06,FLSF33:1e-06)100:0.00455663,((FLMO62:0.00145761,(TXMD3:1e-06,(FLSF54:1e-06,(CUCA4:1e-06,(BZBB1:1e-06,(CRL0030:1e-06,MXSA3017:1e-06)100:1e-06)100:0.00413941)100:1e-06)100:1e-06)100:1e-06)100:0.0022476,(FLBA140:1e-06,((BJSL25:1e-06,(MXED8:0.00259496,MXGT4:1e-06)100:1e-06)100:1e-06,((CUSV6:1e-06,BJVL19:0.000743539)100:1e-06,(FLAB109:0.00114581,BJSB3:0.000946704)100:1e-06)100:1e-06)100:1e-06)100:0.000843268)100:0.00160167)100:0.000107832)100:0.000862545)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00143157)100:0.0071246)100:0.00315504)100:0.00443858);"
1665,33300000,33400000,33.0,37.0,"(reference:0.00613268,(CH:0.0100419,(NI:0.002792,HE:0.00388831)100:0.00482482)100:0.0083621,(DO:1e-06,((EN:0.0038013,(DU:1e-06,AR:1e-06)100:1e-06)100:0.0061058,(FLSA185:0.00457443,((CUVN10:1e-06,(CUCA4:1e-06,(CRL0001:1e-06,(HNDA09:1e-06,(CUMM5:1e-06,(CRL0030:0.00113632,(BZBB1:1e-06,MXSA3017:1e-06)100:0.00100725)100:0.00016862)100:1e-06)100:0.000834192)100:1e-06)100:1e-06)100:1e-06,((FLWO6:1e-06,(SCCU3:1e-06,FLSF47:1e-06)100:0.00202753)100:1e-06,(FLCK18:1e-06,(LALC2:1e-06,(FLSF54:1e-06,(FLCK216:0.00190107,((MXED8:1e-06,TXGR3:1e-06)100:0.00346787,(FLSF33:1e-06,(FLBA140:1e-06,(MXGT4:1e-06,((TXWV2:1e-06,BJSB3:0.000930627)100:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(TXMD3:0.00125535,(CUSV6:1e-06,(FLMO62:1e-06,FLAB109:1e-06)100:1e-06)100:1e-06)100:0.00170539)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00166387)100:1e-06)100:0.000400907)100:0.00157084)100:1e-06)100:1e-06)100:1e-06)100:0.00150114)100:0.00593892)100:0.0025925)100:0.000802866);"
1666,33320000,33420000,33.0,37.0,"(reference:0.00613268,(CH:0.0100419,(NI:0.002792,HE:0.00388831)100:0.00482482)100:0.0083621,(DO:1e-06,((EN:0.0038013,(DU:1e-06,AR:1e-06)100:1e-06)100:0.0061058,(FLSA185:0.00457443,((CUVN10:1e-06,(CUCA4:1e-06,(CRL0001:1e-06,(HNDA09:1e-06,(CUMM5:1e-06,(CRL0030:0.00113632,(BZBB1:1e-06,MXSA3017:1e-06)100:0.00100725)100:0.00016862)100:1e-06)100:0.000834192)100:1e-06)100:1e-06)100:1e-06,((FLWO6:1e-06,(SCCU3:1e-06,FLSF47:1e-06)100:0.00202753)100:1e-06,(FLCK18:1e-06,(LALC2:1e-06,(FLSF54:1e-06,(FLCK216:0.00190107,((MXED8:1e-06,TXGR3:1e-06)100:0.00346787,(FLSF33:1e-06,(FLBA140:1e-06,(MXGT4:1e-06,((TXWV2:1e-06,BJSB3:0.000930627)100:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(TXMD3:0.00125535,(CUSV6:1e-06,(FLMO62:1e-06,FLAB109:1e-06)100:1e-06)100:1e-06)100:0.00170539)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00166387)100:1e-06)100:0.000400907)100:0.00157084)100:1e-06)100:1e-06)100:1e-06)100:0.00150114)100:0.00593892)100:0.0025925)100:0.000802866);"
1667,33340000,33440000,24.0,37.0,"(DO:1e-06,reference:0.000425328,(((AR:1e-06,(DU:1e-06,EN:0.00358313)100:0.000325414)100:0.00181555,(CH:0.00865047,(HE:0.00387595,NI:0.00192858)100:0.00389357)100:0.00376217)100:0.00214131,(FLSA185:0.00450143,(((FLCK18:1e-06,LALC2:1e-06)100:1e-06,((FLWO6:1e-06,(FLSF47:1e-06,SCCU3:1e-06)100:0.00221107)100:1e-06,(CUCA4:1e-06,(CRL0030:0.00111993,(CRL0001:1e-06,(HNDA09:1e-06,(MXSA3017:1e-06,BZBB1:1e-06)100:0.00110379)100:1e-06)100:1e-06)100:1e-06)100:0.00110479)100:1e-06)100:1e-06,(FLSF54:1e-06,(CUMM5:1e-06,(FLCK216:0.00185199,(TXWV2:1e-06,(FLAB109:1e-06,(FLSF33:1e-06,(CUVN10:1e-06,(FLBA140:1e-06,(MXGT4:1e-06,(((TXGR3:1e-06,CUSV6:1e-06)100:1e-06,(FLMO62:1e-06,MXED8:1e-06)100:1e-06)100:1e-06,(BJVL19:1e-06,(TXMD3:0.00123666,(BJSB3:0.00111577,BJSL25:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00104012)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:6.59495e-05)100:1e-06)100:0.00110041)100:0.00593061)100:0.00250652);"
1668,33360000,33460000,26.0,37.0,"(reference:1e-06,(DO:1e-06,(EN:0.00282546,((DU:0.00187065,AR:1e-06)100:1e-06,(CH:0.0086636,(HE:0.0032939,NI:0.00493966)100:0.00398196)100:0.00385125)100:0.00191323)100:1e-06)100:1e-06,(FLSA185:0.00564461,((FLSF33:1e-06,(FLMO62:1e-06,(BJSB3:0.00140149,(CUVN10:1e-06,(TXWV2:1e-06,(TXMD3:0.00159482,(MXED8:1e-06,(BJVL19:1e-06,(CUSV6:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,TXGR3:1e-06)100:1e-06)100:0.00186194)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:4.23167e-05)100:0.00182811)100:0.00124034)100:1e-06,((FLWO6:1e-06,LALC2:1e-06)100:1e-06,((CUCA4:1e-06,(SCCU3:3.6367e-05,FLSF47:1e-06)100:1e-06)100:0.00275027,(FLAB109:1e-06,((CRL0001:1e-06,(CRL0030:0.00140657,(BZBB1:1e-06,MXSA3017:1e-06)100:0.00138428)100:1e-06)100:0.00138327,(FLSF54:1e-06,(HNDA09:1e-06,((FLCK18:1e-06,FLBA140:1e-06)100:0.00239361,(FLCK216:0.00278938,CUMM5:1e-06)100:1e-06)100:0.00063026)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000686351)100:0.00122355)100:0.00741587);"
1669,33380000,33480000,16.0,33.0,"(reference:1e-06,(CH:0.0224446,(HE:1e-06,NI:0.0224716)100:0.0112068)100:1e-06,(DU:1e-06,(FLSA185:0.00277145,(((TXMD3:1e-06,AR:1e-06)100:0.00554719,((CRL0030:0.00367691,CUVN10:1e-06)100:1e-06,(TXWV2:1e-06,(BJSB3:1e-06,(MXED8:1e-06,(FLSF33:1e-06,(BJVL19:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,TXGR3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0033558)100:0.0135258)100:1e-06,((FLAB109:1e-06,(HNDA09:1e-06,(BZBB1:1e-06,(FLCK216:1e-06,(LALC2:0.00277492,FLWO6:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,(FLSF47:0.00278234,(CRL0001:1e-06,(MXSA3017:1e-06,(FLSF54:1e-06,(FLCK18:1e-06,(FLMO62:1e-06,(CUSV6:1e-06,(CUMM5:1e-06,FLBA140:0.00222447)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00894017)100:0.00288843)100:0.0173995)100:1e-06);"
1670,33400000,33500000,19.0,31.0,"(reference:1e-06,(CH:0.0235521,(NI:0.0231772,HE:1e-06)100:0.0113821)100:0.000254944,(DU:1e-06,(DO:1e-06,(AR:0.00554687,((FLSF47:1e-06,((CRL0001:1e-06,CUVN10:1e-06)100:0.00294085,(BJSB3:1e-06,(BJVL19:1e-06,(CRL0030:1e-06,(FLSF33:1e-06,(MXED8:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,TXGR3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0047373)100:0.0170166)100:1e-06,((CUSV6:0.000250976,LALC2:1e-06)100:0.00571035,(MXSA3017:1e-06,(FLSF54:1e-06,(FLSA185:0.00777107,(FLCK18:1e-06,(FLAB109:0.00584597,(HNDA09:1e-06,(FLMO62:1e-06,(FLBA140:0.00275761,(TXMD3:1e-06,(BZBB1:1e-06,FLCK216:1e-06)100:1e-06)100:1e-06)100:3.03403e-05)100:1e-06)100:2.42788e-05)100:2.72239e-05)100:1e-06)100:1e-06)100:1e-06)100:0.011302)100:1e-06)100:0.00414167)100:0.016628)100:1e-06)100:1e-06);"
1671,33420000,33520000,41.0,35.0,"(DU:1e-06,reference:0.00264058,((CH:0.00443467,(NI:0.00753046,HE:1e-06)100:0.0132951)100:0.0138089,(AR:0.00359192,(DO:1e-06,((FLSF47:1e-06,((BJVL19:0.00220344,(FLSF33:1e-06,(CRL0001:1e-06,CUVN10:1e-06)100:1e-06)100:0.00124518)100:1e-06,(CUCA4:1e-06,(CRL0030:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,(MXED8:1e-06,(TXGR3:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00528718)100:0.00819162)100:1e-06,((TXMD3:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,(LALC2:1e-06,FLWO6:1e-06)100:1e-06)100:0.00266258)100:0.00170557)100:0.00363019,(EN:1e-06,(FLCK216:1e-06,((BZBB1:1e-06,MXSA3017:1e-06)100:0.00320407,((FLSA185:0.00455951,(FLAB109:1e-06,FLSF54:1e-06)100:1.09124e-05)100:0.00318547,(FLCK18:1e-06,(SCCU3:1e-06,(FLMO62:1e-06,FLBA140:0.00139842)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00371101)100:0.0011706)100:0.0025545)100:1e-06)100:1e-06)100:0.00317721)100:0.0102961)100:0.000867631);"
1672,33440000,33540000,41.0,35.0,"(DU:1e-06,reference:0.00264058,((CH:0.00443467,(NI:0.00753046,HE:1e-06)100:0.0132951)100:0.0138089,(AR:0.00359192,(DO:1e-06,((FLSF47:1e-06,((BJVL19:0.00220344,(FLSF33:1e-06,(CRL0001:1e-06,CUVN10:1e-06)100:1e-06)100:0.00124518)100:1e-06,(CUCA4:1e-06,(CRL0030:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,(MXED8:1e-06,(TXGR3:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00528718)100:0.00819162)100:1e-06,((TXMD3:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,(LALC2:1e-06,FLWO6:1e-06)100:1e-06)100:0.00266258)100:0.00170557)100:0.00363019,(EN:1e-06,(FLCK216:1e-06,((BZBB1:1e-06,MXSA3017:1e-06)100:0.00320407,((FLSA185:0.00455951,(FLAB109:1e-06,FLSF54:1e-06)100:1.09124e-05)100:0.00318547,(FLCK18:1e-06,(SCCU3:1e-06,(FLMO62:1e-06,FLBA140:0.00139842)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00371101)100:0.0011706)100:0.0025545)100:1e-06)100:1e-06)100:0.00317721)100:0.0102961)100:0.000867631);"
1673,33460000,33560000,40.0,35.0,"(reference:0.00599259,(CH:0.0033866,(NI:1e-06,HE:1e-06)100:0.0218924)100:0.0106795,(EN:1e-06,(DO:1e-06,(DU:1e-06,(AR:0.00267807,((FLCK216:1e-06,(FLMO62:1e-06,((BZBB1:1e-06,MXSA3017:1e-06)100:0.00278847,(SCCU3:1e-06,(FLBA140:0.00138507,(FLCK18:1e-06,(FLSA185:0.00373567,(FLAB109:1e-06,FLSF54:1e-06)100:1e-06)100:0.0027728)100:1e-06)100:0.00137821)100:1e-06)100:1e-06)100:0.00161497)100:0.00162169,((HNDA09:1e-06,(CUSV6:1e-06,(FLWO6:1e-06,LALC2:1e-06)100:1e-06)100:0.00321906)100:0.00650412,(FLSF47:1e-06,(((TXMD3:1e-06,BJVL19:0.00185121)100:1.13947e-05,(FLSF33:1e-06,(CRL0001:1e-06,CUVN10:1e-06)100:1e-06)100:0.00123022)100:1e-06,(CUCA4:1e-06,(CRL0030:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,(MXED8:1e-06,(MXGT4:1e-06,TXGR3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0032813)100:0.00648941)100:1e-06)100:1e-06)100:0.0019852)100:0.00833912)100:1e-06)100:1e-06)100:0.00627055);"
1674,33480000,33580000,45.0,35.0,"(EN:0.00563925,reference:0.00484034,((CH:0.00336615,(HE:1e-06,NI:1e-06)100:0.00955016)100:0.00788157,((DO:1e-06,DU:0.00167854)100:1e-06,(AR:0.00358058,(((FLMO62:0.00188323,(BJVL19:1e-06,(MXSA3017:1e-06,BZBB1:1e-06)100:0.0037715)100:0.00455783)100:1e-06,(CRL0030:1e-06,(CUCA4:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,(TXGR3:1e-06,(MXED8:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06)100:0.00113766)100:1e-06)100:0.00129194)100:0.00727334)100:0.00252676,((FLSF33:1e-06,(TXMD3:1e-06,(FLCK216:1e-06,(SCCU3:1e-06,(FLBA140:1e-06,(FLSA185:1e-06,(FLSF54:1e-06,FLAB109:1e-06)100:1e-06)100:0.0032124)100:1e-06)100:0.00138814)100:1e-06)100:1e-06)100:0.001385,((HNDA09:1e-06,(CRL0001:1e-06,CUVN10:1e-06)100:0.00232744)100:0.00195827,(FLSF47:1e-06,(FLCK18:1e-06,(LALC2:1e-06,(CUSV6:1e-06,FLWO6:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0037797)100:1e-06)100:0.0075819)100:1e-06)100:0.00798089)100:0.00632846)100:1e-06);"
1675,33500000,33600000,40.0,35.0,"(reference:0.00473888,(EN:0.0055997,(CH:0.0033864,(HE:1e-06,NI:1e-06)100:0.00951634)100:0.00783036)100:1e-06,((DO:1e-06,DU:0.00170707)100:1e-06,(AR:0.00353453,(((BJVL19:1e-06,(MXSA3017:1e-06,BZBB1:1e-06)100:0.00346445)100:0.00429899,(FLMO62:0.00183781,(MXED8:0.00221403,(MXGT4:1e-06,(TXGR3:1e-06,(CUCA4:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00780308)100:1e-06)100:0.0027934,((SCCU3:1e-06,(FLBA140:1e-06,(FLSA185:1e-06,FLSF54:0.00223863)100:1e-06)100:1e-06)100:0.00184354,(FLAB109:1e-06,(FLCK216:1e-06,(TXMD3:1e-06,(FLSF47:1e-06,(FLSF33:1e-06,(FLCK18:1e-06,(CUSV6:1e-06,((FLWO6:1e-06,LALC2:1e-06)100:0.00221967,(HNDA09:1e-06,(CUVN10:1e-06,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00232825)100:1e-06)100:1e-06)100:0.00779033)100:1e-06)100:0.00763981)100:0.00613336);"
1676,33520000,33620000,34.0,34.0,"(reference:0.00435098,((FLSA185:0.0126858,CH:1e-06)100:0.0035521,(HE:1e-06,NI:1e-06)100:0.00361362)100:0.00358515,(TXWV2:1e-06,((DO:0.00294836,DU:0.00363192)100:0.000253807,(SCCU3:1e-06,(EN:1e-06,(AR:1e-06,(((FLCK216:1e-06,CRL0001:1e-06)100:1e-06,(LALC2:1e-06,(FLAB109:1e-06,((FLCK18:1e-06,FLWO6:0.00587482)100:1e-06,(FLSF54:1e-06,(FLBA140:1e-06,CUSV6:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0104956)100:0.00805472,((CRL0030:1e-06,(BJSB3:0.0353906,(MXED8:1e-06,FLMO62:1e-06)100:1e-06)100:0.00979092)100:1e-06,(BJSL25:1e-06,(CUVN10:1e-06,(HNDA09:1e-06,(TXMD3:1e-06,(CUCA4:1e-06,(FLSF33:1e-06,(BZBB1:1e-06,(MXGT4:1e-06,(MXSA3017:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00195053)100:1e-06)100:0.00534776)100:0.00525345)100:0.0062935)100:0.00494223)100:1e-06)100:1e-06)100:0.00580403);"
1677,33540000,33640000,34.0,34.0,"(reference:0.00435098,((FLSA185:0.0126858,CH:1e-06)100:0.0035521,(HE:1e-06,NI:1e-06)100:0.00361362)100:0.00358515,(TXWV2:1e-06,((DO:0.00294836,DU:0.00363192)100:0.000253807,(SCCU3:1e-06,(EN:1e-06,(AR:1e-06,(((FLCK216:1e-06,CRL0001:1e-06)100:1e-06,(LALC2:1e-06,(FLAB109:1e-06,((FLCK18:1e-06,FLWO6:0.00587482)100:1e-06,(FLSF54:1e-06,(FLBA140:1e-06,CUSV6:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0104956)100:0.00805472,((CRL0030:1e-06,(BJSB3:0.0353906,(MXED8:1e-06,FLMO62:1e-06)100:1e-06)100:0.00979092)100:1e-06,(BJSL25:1e-06,(CUVN10:1e-06,(HNDA09:1e-06,(TXMD3:1e-06,(CUCA4:1e-06,(FLSF33:1e-06,(BZBB1:1e-06,(MXGT4:1e-06,(MXSA3017:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00195053)100:1e-06)100:0.00534776)100:0.00525345)100:0.0062935)100:0.00494223)100:1e-06)100:1e-06)100:0.00580403);"
1678,33560000,33660000,36.0,32.0,"(reference:0.000996024,(FLSF47:1e-06,(CUCA4:1e-06,BJSB3:0.0206559)100:0.00904284)100:0.0316166,((DU:1e-06,DO:0.00487691)100:0.00785779,((SCCU3:1e-06,((FLSA185:0.0249334,CH:0.00336168)100:0.000246014,(NI:1e-06,HE:1e-06)100:0.00420298)100:0.00225864)100:0.00186992,((FLSF33:1e-06,(EN:1e-06,AR:1e-06)100:1e-06)100:0.00352315,(FLBA140:0.00754341,(((LALC2:1e-06,FLCK216:0.00555388)100:1e-06,(CRL0001:1e-06,(FLAB109:1e-06,(TXWV2:1e-06,(FLSF54:1e-06,(CUVN10:1e-06,FLWO6:1e-06)100:1e-06)100:1e-06)100:0.00650672)100:1e-06)100:1e-06)100:0.00945714,((CRL0030:1e-06,(FLMO62:1e-06,MXED8:1e-06)100:0.0110569)100:1e-06,(BJSL25:1e-06,(CUSV6:1e-06,(BZBB1:1e-06,(MXGT4:1e-06,(MXSA3017:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000195265)100:0.00269537)100:0.0086784)100:0.00244819)100:1e-06)100:0.0104157)100:0.0011503)100:1e-06);"
1679,33580000,33680000,24.0,26.0,"(reference:1e-06,(DO:0.00756044,DU:1e-06)100:0.00746327,((HE:0.0119884,(CUCA4:1e-06,BJSB3:0.0201209)100:0.0414322)100:1e-06,((FLSA185:0.0247096,CH:0.00711737)100:0.000349734,(AR:1e-06,((CRL0001:1e-06,(BZBB1:1e-06,((CRL0030:1e-06,BJSL25:1e-06)100:1e-06,(MXGT4:1e-06,(FLCK216:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00695358,(FLSF33:1e-06,(CUSV6:1e-06,(SCCU3:1e-06,(FLBA140:1e-06,(FLAB109:1e-06,(FLSF47:1e-06,(TXWV2:1e-06,(FLSF54:1e-06,(CUVN10:1e-06,FLWO6:1e-06)100:1e-06)100:1e-06)100:0.00557263)100:0.000524806)100:0.00355916)100:1e-06)100:1e-06)100:1e-06)100:0.00815861)100:1e-06)100:0.0113059)100:0.00552154)100:1e-06);"
1680,33600000,33700000,24.0,27.0,"(HE:0.0121701,reference:0.00798425,((FLSA185:0.0248627,CH:0.0106393)100:0.000764804,(DO:0.00677577,((DU:1e-06,(BJSB3:0.0191361,CUCA4:1e-06)100:0.0393083)100:0.00504883,(EN:1e-06,(AR:1e-06,((SCCU3:1e-06,(CUSV6:1e-06,(FLBA140:1e-06,(FLAB109:1e-06,(TXWV2:1e-06,(FLSF54:1e-06,(CUVN10:1e-06,FLWO6:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.009159)100:1e-06)100:1e-06)100:0.0080873,(FLSF47:1e-06,(FLSF33:1e-06,(CRL0001:1e-06,(BZBB1:1e-06,((CRL0030:1e-06,BJSL25:1e-06)100:1e-06,(MXGT4:1e-06,(FLCK216:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00697476)100:0.00142237)100:1e-06)100:0.00273147)100:1e-06)100:1e-06)100:1e-06);"
