,start,end,nsnps,nsamplecov,tree
1598,31960000,32060000,24.0,36.0,"(reference:0.0102646,(EN:1e-06,AR:1e-06)100:0.0047497,((DO:0.00491714,(DU:1e-06,(CH:0.00781535,(HE:1e-06,NI:0.00239435)100:0.00744276)100:0.00390057)100:0.00189983)100:1e-06,(FLAB109:1e-06,((BJSB3:0.00175159,(FLBA140:0.00175279,(FLMO62:1e-06,(FLSF33:1e-06,LALC2:1e-06)100:1e-06)100:0.00141517)100:1e-06)100:1e-06,(TXGR3:1e-06,((BJVL19:1e-06,(MXGT4:1e-06,(BJSL25:1e-06,(MXED8:1e-06,((FLWO6:1e-06,CUCA4:0.00190518)100:1e-06,(TXWV2:1e-06,TXMD3:1e-06)100:0.00265302)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,(FLCK18:1e-06,(FLCK216:1e-06,(CUSV6:1e-06,(SCCU3:1e-06,(CRL0030:1e-06,((FLSF54:1e-06,FLSA185:1e-06)100:0.00463826,(CRL0001:1e-06,(HNDA09:1e-06,(MXSA3017:1e-06,(FLSF47:0.00178263,(CUVN10:1e-06,BZBB1:0.00350447)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00300696)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00235269)100:0.00882916)100:1e-06);"
1599,31980000,32080000,15.0,35.0,"(reference:0.0105537,(DU:1e-06,(CH:0.0116916,(NI:0.00425639,HE:1e-06)100:0.00434306)100:0.00585238)100:0.00284967,((AR:1e-06,EN:1e-06)100:0.0043451,(DO:0.00431145,((CRL0030:1e-06,(FLSA185:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(MXSA3017:1e-06,(HNDA09:1e-06,(FLSF47:0.00254449,(FLSF54:0.00259209,BZBB1:0.00502493)100:8.50162e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00206462,(CUSV6:1e-06,(FLCK216:1e-06,(FLCK18:1e-06,(FLMO62:1e-06,(FLSF33:1e-06,(FLAB109:1e-06,(TXGR3:1e-06,(BJVL19:1e-06,(FLBA140:0.00250648,(MXGT4:1e-06,(BJSL25:1e-06,(CUCA4:1e-06,(FLWO6:1e-06,(LALC2:1e-06,(MXED8:1e-06,(BJSB3:0.00250192,(TXMD3:1e-06,TXWV2:1e-06)100:0.00347311)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00283843)100:0.0090549)100:1e-06)100:1e-06);"
1600,32000000,32100000,15.0,35.0,"(reference:0.0105537,(DU:1e-06,(CH:0.0116916,(NI:0.00425639,HE:1e-06)100:0.00434306)100:0.00585238)100:0.00284967,((AR:1e-06,EN:1e-06)100:0.0043451,(DO:0.00431145,((CRL0030:1e-06,(FLSA185:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(MXSA3017:1e-06,(HNDA09:1e-06,(FLSF47:0.00254449,(FLSF54:0.00259209,BZBB1:0.00502493)100:8.50162e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00206462,(CUSV6:1e-06,(FLCK216:1e-06,(FLCK18:1e-06,(FLMO62:1e-06,(FLSF33:1e-06,(FLAB109:1e-06,(TXGR3:1e-06,(BJVL19:1e-06,(FLBA140:0.00250648,(MXGT4:1e-06,(BJSL25:1e-06,(CUCA4:1e-06,(FLWO6:1e-06,(LALC2:1e-06,(MXED8:1e-06,(BJSB3:0.00250192,(TXMD3:1e-06,TXWV2:1e-06)100:0.00347311)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00283843)100:0.0090549)100:1e-06)100:1e-06);"
1601,32020000,32120000,4.0,31.0,
1602,32040000,32140000,15.0,34.0,"(CH:1e-06,reference:1e-06,(FLSF33:1e-06,(FLMO62:1e-06,(EN:1e-06,(BJSL25:1e-06,(HNDA09:1e-06,(BJSB3:1e-06,(AR:0.00424847,(DU:0.00549775,(TXMD3:0.00428793,(MXGT4:1e-06,(FLSF54:0.00243385,(CRL0030:1e-06,(MXSA3017:1e-06,(FLSF47:1e-06,(FLAB109:1e-06,(BJVL19:1e-06,(DO:0.00608426,((CUCA4:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(BZBB1:1e-06,CUSV6:1e-06)100:1e-06)100:1e-06)100:0.00235763)100:1e-06,(FLBA140:1e-06,(FLCK216:1e-06,(MXED8:1e-06,(TXWV2:1e-06,(CUMM5:1e-06,(LALC2:0.00316086,(FLSA185:1e-06,(TXGR3:1e-06,(FLWO6:1e-06,FLCK18:1e-06)100:1e-06)100:0.000974108)100:0.00270161)100:1.26535e-06)100:1.14752e-06)100:1e-06)100:1.57081e-05)100:0.000440907)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:4.06434e-06)100:0.00253397)100:1e-06)100:1e-06)100:0.00510353)100:1e-06)100:1e-06)100:1e-06);"
1603,32060000,32160000,14.0,34.0,"(DU:0.00545718,reference:0.00219389,(BJSL25:1e-06,(CH:1e-06,(EN:1e-06,((HNDA09:1e-06,BJSB3:1e-06)100:1e-06,(FLSF33:1e-06,(TXMD3:0.00544771,(FLMO62:1e-06,(AR:0.00541881,(MXED8:1e-06,(CUMM5:1e-06,(MXGT4:1e-06,(CRL0030:1e-06,(FLSF47:1e-06,(FLSF54:1e-06,(MXSA3017:1e-06,(BJVL19:1e-06,(TXWV2:1e-06,(FLCK216:1e-06,(FLAB109:1e-06,((CRL0001:1e-06,(CUVN10:1e-06,(CUSV6:1e-06,BZBB1:1e-06)100:1e-06)100:1e-06)100:0.00275018,((DO:0.00718006,CUCA4:1e-06)100:1e-06,(FLBA140:1e-06,(FLSA185:1e-06,(LALC2:0.00149092,(TXGR3:1e-06,(FLWO6:1e-06,FLCK18:1e-06)100:1e-06)100:0.00364795)100:1e-06)100:0.00208982)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00201791)100:9.65219e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000156128)100:1e-06)100:1e-06)100:1e-06)100:1.01169e-06);"
1604,32080000,32180000,20.0,37.0,"(reference:1e-06,(AR:0.00576047,(NI:0.00608123,DU:0.00278307)100:2.67921e-05)100:1e-06,(CH:1e-06,(FLAB109:1e-06,(EN:1e-06,(HNDA09:1e-06,((BJSL25:1e-06,BJSB3:1e-06)100:1e-06,(BJVL19:1e-06,(FLSF47:1e-06,(FLSA185:1e-06,(CUMM5:1e-06,(MXED8:1e-06,(FLMO62:1e-06,(MXGT4:1e-06,(FLCK216:1e-06,(MXSA3017:1e-06,(FLSF54:0.0037456,(CRL0030:0.00225597,((CUCA4:1e-06,(HE:1e-06,(SCCU3:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(CUSV6:1e-06,(FLSF33:0.00390249,BZBB1:1e-06)100:0.00285178)100:1e-06)100:1e-06)100:0.00182411)100:1e-06)100:1.04404e-05)100:1e-06,(DO:0.00545829,(FLBA140:1e-06,(TXWV2:1e-06,(TXMD3:0.00290265,(LALC2:1e-06,(TXGR3:1e-06,(FLWO6:1e-06,FLCK18:1e-06)100:1e-06)100:0.00237663)100:1e-06)100:1e-06)100:0.00234476)100:1e-06)100:1e-06)100:0.00154258)100:1e-06)100:5.89346e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:6.55945e-06)100:1e-06)100:0.00269001)100:1e-06)100:0.00203241)100:1e-06);"
1605,32100000,32200000,36.0,37.0,"(reference:0.00623748,(EN:1e-06,(DO:0.00518878,DU:0.0013945)100:1e-06)100:0.00180925,(CH:0.00262588,((HE:1e-06,(AR:0.0119736,NI:0.00383545)100:3.3861e-05)100:0.00185219,(HNDA09:1e-06,((BJSB3:1e-06,BJSL25:1e-06)100:1e-06,((MXGT4:0.00103866,BJVL19:1e-06)100:1e-06,(((CUVN10:1e-06,CUSV6:1e-06)100:1e-06,(CRL0001:1e-06,(MXSA3017:1e-06,(TXWV2:1e-06,(CUMM5:1e-06,CRL0030:0.00102119)100:4.45911e-06)100:3.91717e-06)100:1e-06)100:1e-06)100:0.00187066,((FLSF47:1e-06,(MXED8:0.00166143,(FLSA185:1e-06,(FLSF33:0.00190645,(FLSF54:0.000944934,(FLAB109:1e-06,BZBB1:0.00328187)100:0.00100806)100:1e-06)100:1e-06)100:1e-06)100:4.54351e-06)100:0.000862027,((SCCU3:1e-06,LALC2:0.00102597)100:3.35182e-06,(CUCA4:0.00204643,(TXMD3:0.00141716,(FLWO6:1e-06,(FLCK18:1e-06,(TXGR3:1e-06,(FLBA140:1e-06,(FLMO62:0.00124544,FLCK216:1e-06)100:1e-06)100:1e-06)100:0.000608047)100:0.000475728)100:0.00216256)100:1.17086e-05)100:6.64679e-06)100:0.00106047)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00283408)100:1e-06)100:0.00101212);"
1606,32120000,32220000,41.0,36.0,"(reference:0.00854285,((EN:1e-06,(DU:1e-06,DO:0.00721461)100:1e-06)100:0.00227061,(CH:0.00196139,(AR:0.0128194,(NI:1e-06,HE:1e-06)100:0.00384937)100:0.00225315)100:1e-06)100:0.00323296,(((BJSB3:1e-06,BJSL25:1e-06)100:1e-06,(MXGT4:0.00115623,(HNDA09:1e-06,(TXWV2:1e-06,(CUSV6:1e-06,(CRL0001:1e-06,(CRL0030:0.00114555,MXSA3017:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1.59101e-05)100:1e-06)100:0.00101296)100:1e-06,(BJVL19:1e-06,((MXED8:0.00196208,(FLSF54:0.00104478,(FLSF33:0.00190932,(FLAB109:1e-06,BZBB1:0.00193178)100:0.00112214)100:1e-06)100:0.000938386)100:1.54406e-05,((TXMD3:1e-06,(LALC2:0.00114144,FLSA185:1e-06)100:6.94212e-06)100:1e-06,(CUVN10:1e-06,(FLSF47:1e-06,(SCCU3:1e-06,(CUCA4:0.00205686,((FLWO6:1e-06,FLCK18:1e-06)100:1e-06,(TXGR3:1e-06,(FLBA140:1e-06,(FLCK216:1e-06,FLMO62:0.00142018)100:1e-06)100:1e-06)100:0.00118842)100:0.00238755)100:3.14028e-06)100:0.00116595)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00390676);"
1607,32140000,32240000,29.0,36.0,"(reference:0.0107345,((DU:1e-06,(DO:1e-06,EN:1e-06)100:1e-06)100:0.00712471,(CH:0.00238877,(AR:0.0141286,(HE:1e-06,NI:1e-06)100:0.00384389)100:0.00258044)100:1e-06)100:0.00371329,((CUCA4:0.00324375,(FLWO6:1e-06,(CUVN10:1e-06,(FLSF47:1e-06,(SCCU3:1e-06,(FLSA185:1e-06,(CUSV6:1e-06,(CRL0001:1e-06,(CRL0030:0.0016331,MXSA3017:1e-06)100:1e-06)100:1e-06)100:0.00143386)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,((FLCK18:1e-06,(LALC2:1e-06,(TXGR3:1e-06,(FLBA140:1e-06,(FLCK216:1e-06,FLMO62:0.00161703)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00288186,((BJVL19:1e-06,(TXMD3:1e-06,MXGT4:0.00146078)100:1e-06)100:1e-06,(BJSB3:1e-06,(BJSL25:1e-06,(MXED8:0.00232884,(TXWV2:1e-06,(HNDA09:1e-06,(FLSF54:0.00145302,(FLSF33:0.00226952,(BZBB1:0.00229176,FLAB109:1e-06)100:0.00160949)100:1e-06)100:0.000612033)100:1e-06)100:5.62692e-06)100:0.000827122)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00535797);"
1608,32160000,32260000,29.0,36.0,"(reference:0.0107345,((DU:1e-06,(DO:1e-06,EN:1e-06)100:1e-06)100:0.00712471,(CH:0.00238877,(AR:0.0141286,(HE:1e-06,NI:1e-06)100:0.00384389)100:0.00258044)100:1e-06)100:0.00371329,((CUCA4:0.00324375,(FLWO6:1e-06,(CUVN10:1e-06,(FLSF47:1e-06,(SCCU3:1e-06,(FLSA185:1e-06,(CUSV6:1e-06,(CRL0001:1e-06,(CRL0030:0.0016331,MXSA3017:1e-06)100:1e-06)100:1e-06)100:0.00143386)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,((FLCK18:1e-06,(LALC2:1e-06,(TXGR3:1e-06,(FLBA140:1e-06,(FLCK216:1e-06,FLMO62:0.00161703)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00288186,((BJVL19:1e-06,(TXMD3:1e-06,MXGT4:0.00146078)100:1e-06)100:1e-06,(BJSB3:1e-06,(BJSL25:1e-06,(MXED8:0.00232884,(TXWV2:1e-06,(HNDA09:1e-06,(FLSF54:0.00145302,(FLSF33:0.00226952,(BZBB1:0.00229176,FLAB109:1e-06)100:0.00160949)100:1e-06)100:0.000612033)100:1e-06)100:5.62692e-06)100:0.000827122)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00535797);"
1609,32180000,32280000,24.0,36.0,"(reference:0.0177048,((EN:1e-06,(DU:1e-06,DO:1e-06)100:1e-06)100:0.00971426,(CH:0.00306071,(AR:0.0160988,(NI:1e-06,HE:1e-06)100:0.00281776)100:0.00334773)100:1e-06)100:0.00409426,(FLSA185:1e-06,(BJVL19:1e-06,(FLWO6:1e-06,(MXED8:0.00299067,(FLSF33:1e-06,(TXMD3:1e-06,(CUCA4:0.00456631,((BZBB1:0.00379796,FLAB109:1e-06)100:0.00224158,(BJSB3:1e-06,(FLSF54:1e-06,(((BJSL25:1e-06,MXGT4:0.00167046)100:1e-06,(LALC2:1e-06,(FLCK18:1e-06,(TXGR3:1e-06,(FLBA140:1e-06,(FLMO62:0.00226521,FLCK216:1e-06)100:1e-06)100:1e-06)100:0.00263704)100:1e-06)100:0.000667618)100:1e-06,(CUVN10:1e-06,(FLSF47:1e-06,(SCCU3:1e-06,(HNDA09:1e-06,(TXWV2:1e-06,((MXSA3017:1e-06,CRL0001:1e-06)100:1e-06,(CRL0030:1e-06,CUSV6:1e-06)100:1e-06)100:0.00193793)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1.15416e-05)100:0.000234466)100:0.00162217)100:1e-06)100:0.0043551);"
1610,32200000,32300000,8.0,11.0,"(reference:0.00967777,(BJVL19:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,FLBA140:1e-06)100:1e-06)100:0.00707895)100:0.0342019,((CH:1e-06,AR:0.0231567)100:1e-06,((NI:1e-06,HE:1e-06)100:0.00114031,(DU:1e-06,DO:0.0056947)100:0.000634726)100:0.00492454)100:0.0127177);"
1611,32220000,32320000,2.0,9.0,
1612,32240000,32340000,2.0,9.0,
1613,32260000,32360000,2.0,9.0,
1614,32280000,32380000,14.0,35.0,"(reference:0.0200546,(NI:1e-06,HE:1e-06)100:0.019327,(CUSV6:1e-06,((LALC2:1e-06,(CUCA4:1e-06,(FLCK18:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06)100:0.00605091,((FLSF33:1e-06,(SCCU3:1e-06,FLAB109:1e-06)100:1e-06)100:0.00611045,(CUVN10:1e-06,(FLSA185:1e-06,(BZBB1:1e-06,(FLWO6:0.00610401,(DO:1e-06,(FLSF54:1e-06,((BJSB3:1e-06,(MXGT4:1e-06,(TXMD3:1e-06,(MXED8:1e-06,(BJSL25:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00267534)100:7.49261e-05,(HNDA09:1e-06,(CRL0001:1e-06,(MXSA3017:1e-06,(TXGR3:1e-06,(FLSF47:1e-06,(FLCK216:1e-06,(CH:1e-06,(AR:1e-06,(DU:1e-06,(FLMO62:1e-06,(EN:1e-06,CRL0030:0.00185076)100:2.22016e-06)100:1e-06)100:1e-06)100:1e-06)100:3.04434e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000523322)100:1e-06)100:1e-06)100:1e-06)100:0.00119836)100:1e-06)100:1e-06)100:0.00108316)100:1e-06)100:1e-06)100:0.0093275);"
1615,32300000,32400000,17.0,35.0,"(reference:0.018364,(DU:1e-06,(HE:1e-06,NI:1e-06)100:0.0172644)100:0.00426373,((LALC2:1e-06,(CUCA4:1e-06,(FLCK18:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06)100:0.00518476,((FLSF33:1e-06,(SCCU3:1e-06,FLAB109:1e-06)100:1e-06)100:0.00524724,(EN:1e-06,(DO:1e-06,(BZBB1:1e-06,(FLSA185:1e-06,(CUSV6:1e-06,(FLWO6:0.00620641,(CRL0001:1e-06,(HNDA09:1e-06,(BJSB3:1e-06,(MXSA3017:1e-06,(FLCK216:1e-06,(CH:1e-06,(FLMO62:1e-06,(FLSF47:1e-06,(TXGR3:1e-06,(CUVN10:1e-06,((FLSF54:1e-06,(CRL0030:1e-06,AR:1e-06)100:1e-06)100:1e-06,(BJSL25:1e-06,((BJVL19:1e-06,MXED8:1e-06)100:1e-06,(MXGT4:1e-06,TXMD3:1e-06)100:1e-06)100:1e-06)100:0.00193584)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00338912)100:1e-06)100:1e-06)100:1e-06)100:0.00168878)100:1e-06)100:5.41752e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0157785);"
1616,32320000,32420000,16.0,35.0,"(reference:0.0169448,(DU:1e-06,(HE:1e-06,NI:1e-06)100:0.0166211)100:0.00443622,(AR:1e-06,(FLWO6:0.00472153,((FLSF54:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,(TXMD3:1e-06,(MXED8:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00216457)100:1e-06,(EN:1e-06,(DO:1e-06,(CUVN10:1e-06,(CH:1e-06,(BZBB1:1e-06,(FLMO62:1e-06,(FLSA185:1e-06,(FLCK216:1e-06,(FLSF47:1e-06,(TXGR3:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,((CRL0001:1e-06,(HNDA09:1e-06,(FLCK18:0.0040231,BJSB3:1e-06)100:1e-06)100:1e-06)100:1e-06,(CUSV6:1e-06,(FLBA140:1e-06,(LALC2:1e-06,(CUCA4:1e-06,(FLSF33:1e-06,(SCCU3:1e-06,FLAB109:1e-06)100:0.000248362)100:0.0011273)100:0.00155104)100:1e-06)100:0.00291497)100:1e-06)100:0.00190133)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00422481)100:0.00789593);"
1617,32340000,32440000,16.0,35.0,"(reference:0.0169448,(DU:1e-06,(HE:1e-06,NI:1e-06)100:0.0166211)100:0.00443622,(AR:1e-06,(FLWO6:0.00472153,((FLSF54:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,(TXMD3:1e-06,(MXED8:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00216457)100:1e-06,(EN:1e-06,(DO:1e-06,(CUVN10:1e-06,(CH:1e-06,(BZBB1:1e-06,(FLMO62:1e-06,(FLSA185:1e-06,(FLCK216:1e-06,(FLSF47:1e-06,(TXGR3:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,((CRL0001:1e-06,(HNDA09:1e-06,(FLCK18:0.0040231,BJSB3:1e-06)100:1e-06)100:1e-06)100:1e-06,(CUSV6:1e-06,(FLBA140:1e-06,(LALC2:1e-06,(CUCA4:1e-06,(FLSF33:1e-06,(SCCU3:1e-06,FLAB109:1e-06)100:0.000248362)100:0.0011273)100:0.00155104)100:1e-06)100:0.00291497)100:1e-06)100:0.00190133)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00422481)100:0.00789593);"
1618,32360000,32460000,16.0,35.0,"(reference:0.0177055,(DU:1e-06,(NI:1e-06,HE:1e-06)100:0.0164302)100:0.00444923,(AR:1e-06,(FLWO6:0.00475111,((FLSF54:1e-06,(MXGT4:1e-06,(TXMD3:1e-06,(MXED8:1e-06,(BJSL25:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0035269)100:1e-06,(EN:1e-06,(FLMO62:1e-06,(DO:1e-06,(CUVN10:1e-06,(CH:1e-06,(FLSA185:1e-06,(MXSA3017:1e-06,(TXGR3:1e-06,(FLSF47:1e-06,(CRL0030:1e-06,(FLCK216:1e-06,(BZBB1:1e-06,((CRL0001:1e-06,(HNDA09:1e-06,(BJSB3:1e-06,FLCK18:0.00402238)100:1e-06)100:1e-06)100:1e-06,(CUSV6:1e-06,(FLBA140:1e-06,(LALC2:1e-06,(CUCA4:1e-06,(FLSF33:1e-06,(SCCU3:1e-06,FLAB109:1e-06)100:0.000110532)100:1e-06)100:0.00281068)100:1e-06)100:0.00291209)100:1e-06)100:0.000394185)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00124065)100:1e-06)100:0.00511927)100:0.00709078);"
1619,32380000,32480000,3.0,12.0,
1620,32400000,32500000,0.0,4.0,
1621,32420000,32520000,4.0,18.0,
1622,32440000,32540000,4.0,18.0,
1623,32460000,32560000,4.0,16.0,
1624,32480000,32580000,4.0,16.0,
1625,32500000,32600000,9.0,17.0,"(reference:1e-06,(FLSA185:1e-06,FLSF54:1e-06)100:1e-06,(TXMD3:1e-06,(MXED8:1e-06,(SCCU3:1e-06,(FLAB109:1e-06,(DO:0.00353083,(FLBA140:0.0665029,(EN:1e-06,(AR:1e-06,(BJSB3:1e-06,(MXGT4:1e-06,(BJVL19:1e-06,(FLMO62:1e-06,(BJSL25:0.0058888,CUCA4:1e-06)100:1e-06)100:1e-06)100:0.0132377)100:1e-06)100:1e-06)100:0.0360219)100:0.00997201)100:0.00587908)100:9.6295e-05)100:1e-06)100:0.0020191)100:1e-06)100:1e-06);"
1626,32520000,32620000,8.0,9.0,"(reference:1e-06,(BJVL19:1e-06,BJSL25:0.0117889)100:0.0812543,(FLBA140:0.0600528,(FLSA185:0.024567,(CRL0001:1e-06,(MXSA3017:1e-06,(BZBB1:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:0.0593114)100:0.00880609)100:0.0205435);"
1627,32540000,32640000,8.0,12.0,"(reference:0.00034249,(FLSA185:0.0302552,(CRL0001:1e-06,(BZBB1:1e-06,(MXSA3017:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:0.0508381)100:0.0256928,((BJVL19:1e-06,BJSL25:0.011682)100:0.0778763,(FLBA140:0.0622156,(TXGR3:1e-06,(SCCU3:1e-06,FLSF54:1e-06)100:1e-06)100:0.0479949)100:0.0151829)100:0.000151064);"
1628,32560000,32660000,8.0,14.0,"(reference:1e-06,(BJVL19:1e-06,BJSL25:0.0117611)100:0.0846493,((SCCU3:1e-06,(FLSF54:1e-06,TXGR3:1e-06)100:1e-06)100:0.0490536,(FLBA140:0.0635854,(FLSA185:0.0261885,(MXSA3017:1e-06,(BZBB1:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(CUSV6:1e-06,HNDA09:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0611795)100:0.00960821)100:0.000111762)100:0.0202811);"
1629,32580000,32680000,8.0,14.0,"(reference:1e-06,(BJVL19:1e-06,BJSL25:0.0117611)100:0.0846493,((SCCU3:1e-06,(FLSF54:1e-06,TXGR3:1e-06)100:1e-06)100:0.0490536,(FLBA140:0.0635854,(FLSA185:0.0261885,(MXSA3017:1e-06,(BZBB1:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(CUSV6:1e-06,HNDA09:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0611795)100:0.00960821)100:0.000111762)100:0.0202811);"
1630,32600000,32700000,3.0,11.0,
1631,32620000,32720000,0.0,8.0,
1632,32640000,32740000,6.0,23.0,"(reference:1e-06,(DU:0.0107673,EN:1e-06)100:1e-06,((AR:1e-06,DO:0.0107925)100:0.00969553,(CH:1e-06,((FLMO62:0.0106924,TXMD3:1e-06)100:1e-06,((HE:1e-06,NI:1e-06)100:0.0107579,(FLCK216:1e-06,(FLSA185:1e-06,(FLSF47:1e-06,(BJVL19:1e-06,(BZBB1:1e-06,(FLBA140:1e-06,(CUCA4:1e-06,((FLSF54:0.0108117,MXED8:1e-06)100:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,(CRL0001:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0445784)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
1633,32660000,32760000,23.0,34.0,"(EN:1e-06,reference:0.0060705,(DU:0.00733702,((AR:1e-06,DO:0.00382764)100:0.00369582,(FLAB109:0.00279335,((CH:0.00538331,(HE:1e-06,NI:1e-06)100:0.00871795)100:0.0042954,(BJSL25:1e-06,((MXGT4:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,FLSF54:0.00252932)100:1e-06)100:1e-06)100:0.00095322,((BJVL19:1e-06,CUCA4:1e-06)100:0.0131502,(FLBA140:1e-06,(FLSF47:1e-06,(FLSA185:1e-06,(CRL0030:1e-06,(TXMD3:1e-06,(FLCK216:1e-06,(MXSA3017:1e-06,(FLWO6:1e-06,(LALC2:1e-06,((BZBB1:1e-06,(CUSV6:1e-06,(FLSF33:1e-06,FLMO62:0.0107403)100:1e-06)100:1e-06)100:1e-06,(HNDA09:1e-06,(TXWV2:1e-06,(FLCK18:1e-06,(MXED8:0.00360515,TXGR3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000692044)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0040725)100:0.00549196)100:0.0045896)100:0.00119146)100:0.00308597)100:0.00701881)100:0.0008896)100:1e-06);"
